工程名称(编号):  中新科技城241A地块       (2009-K-255)
建设单位:        
孔号,深度,I,II,III,IV,V,VI
C187,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C199,0~10m,2.60,7.40,0.00,0.00,0.00,0.00
C199,10~20m,1.00,9.00,0.00,0.00,0.00,0.00
C199,20~30m,2.00,8.00,0.00,0.00,0.00,0.00
C199,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C199,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C199,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C199,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C199,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C199,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C199,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C199,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C200,0~10m,2.60,7.40,0.00,0.00,0.00,0.00
C200,10~20m,1.20,8.80,0.00,0.00,0.00,0.00
C200,20~30m,2.00,8.00,0.00,0.00,0.00,0.00
C200,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C200,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C200,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C200,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C200,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C200,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C200,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C200,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C201,0~10m,2.40,7.60,0.00,0.00,0.00,0.00
C201,10~20m,1.30,8.70,0.00,0.00,0.00,0.00
C201,20~30m,2.00,8.00,0.00,0.00,0.00,0.00
C201,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C201,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C201,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C201,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C201,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C201,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C201,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C201,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C214-1,0~10m,2.40,7.60,0.00,0.00,0.00,0.00
C214-1,10~20m,1.50,8.50,0.00,0.00,0.00,0.00
C214-1,20~30m,2.00,8.00,0.00,0.00,0.00,0.00
C214-1,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C214-1,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C214-1,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C214-1,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C214-1,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C214-1,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C214-1,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C214-1,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C216,0~10m,2.80,7.20,0.00,0.00,0.00,0.00
C216,10~20m,0.50,9.50,0.00,0.00,0.00,0.00
C216,20~30m,1.80,8.20,0.00,0.00,0.00,0.00
C216,30~40m,5.60,4.40,0.00,0.00,0.00,0.00
C216,40~50m,5.00,5.00,0.00,0.00,0.00,0.00
C216,50~60m,0.00,2.00,0.00,0.00,0.00,0.00
C216,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C216,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C216,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C216,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C216,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C216-1,0~10m,0.00,0.00,0.00,0.00,0.00,0.00
C216-1,10~20m,0.00,0.00,0.00,0.00,0.00,0.00
C216-1,20~30m,0.00,0.00,0.00,0.00,0.00,0.00
C216-1,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C216-1,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C216-1,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C216-1,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C216-1,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C216-1,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C216-1,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C216-1,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C217,0~10m,2.70,7.30,0.00,0.00,0.00,0.00
C217,10~20m,0.80,9.20,0.00,0.00,0.00,0.00
C217,20~30m,1.60,8.40,0.00,0.00,0.00,0.00
C217,30~40m,5.80,4.20,0.00,0.00,0.00,0.00
C217,40~50m,5.10,4.90,0.00,0.00,0.00,0.00
C217,50~60m,0.00,2.00,0.00,0.00,0.00,0.00
C217,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C217,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C217,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C217,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C217,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C218,0~10m,2.60,7.40,0.00,0.00,0.00,0.00
C218,10~20m,0.90,9.10,0.00,0.00,0.00,0.00
C218,20~30m,2.00,8.00,0.00,0.00,0.00,0.00
C218,30~40m,5.50,4.50,0.00,0.00,0.00,0.00
C218,40~50m,5.20,4.80,0.00,0.00,0.00,0.00
C218,50~60m,0.00,2.00,0.00,0.00,0.00,0.00
C218,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C218,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C218,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C218,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C218,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C230,0~10m,2.60,7.40,0.00,0.00,0.00,0.00
C230,10~20m,1.20,8.80,0.00,0.00,0.00,0.00
C230,20~30m,2.00,6.00,0.00,0.00,0.00,0.00
C230,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C230,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C230,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C230,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C230,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C230,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C230,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C230,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C231,0~10m,2.60,7.40,0.00,0.00,0.00,0.00
C231,10~20m,1.50,8.50,0.00,0.00,0.00,0.00
C231,20~30m,2.30,7.70,0.00,0.00,0.00,0.00
C231,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C231,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C231,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C231,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C231,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C231,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C231,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C231,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C245,0~10m,2.40,7.60,0.00,0.00,0.00,0.00
C245,10~20m,1.70,8.30,0.00,0.00,0.00,0.00
C245,20~30m,1.90,8.10,0.00,0.00,0.00,0.00
C245,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C245,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C245,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C245,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C245,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C245,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C245,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C245,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C246,0~10m,2.40,7.60,0.00,0.00,0.00,0.00
C246,10~20m,1.60,8.40,0.00,0.00,0.00,0.00
C246,20~30m,2.10,7.90,0.00,0.00,0.00,0.00
C246,30~40m,6.00,4.00,0.00,0.00,0.00,0.00
C246,40~50m,6.20,3.80,0.00,0.00,0.00,0.00
C246,50~60m,0.00,2.00,0.00,0.00,0.00,0.00
C246,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C246,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C246,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C246,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C246,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C247,0~10m,2.50,7.50,0.00,0.00,0.00,0.00
C247,10~20m,1.00,9.00,0.00,0.00,0.00,0.00
C247,20~30m,2.00,8.00,0.00,0.00,0.00,0.00
C247,30~40m,5.60,4.40,0.00,0.00,0.00,0.00
C247,40~50m,6.20,3.80,0.00,0.00,0.00,0.00
C247,50~60m,0.00,0.50,0.00,0.00,0.00,0.00
C247,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C247,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C247,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C247,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C247,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C248,0~10m,2.60,7.40,0.00,0.00,0.00,0.00
C248,10~20m,1.50,8.50,0.00,0.00,0.00,0.00
C248,20~30m,2.10,7.90,0.00,0.00,0.00,0.00
C248,30~40m,5.20,4.80,0.00,0.00,0.00,0.00
C248,40~50m,6.00,4.00,0.00,0.00,0.00,0.00
C248,50~60m,0.00,1.00,0.00,0.00,0.00,0.00
C248,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C248,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C248,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C248,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C248,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C28,0~10m,2.40,7.60,0.00,0.00,0.00,0.00
C28,10~20m,1.80,8.20,0.00,0.00,0.00,0.00
C28,20~30m,1.60,8.40,0.00,0.00,0.00,0.00
C28,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C28,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C28,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C28,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C28,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C28,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C28,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C28,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C37,0~10m,2.60,7.40,0.00,0.00,0.00,0.00
C37,10~20m,0.00,10.00,0.00,0.00,0.00,0.00
C37,20~30m,0.00,1.00,0.00,0.00,0.00,0.00
C37,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C37,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C37,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C37,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C37,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C37,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C37,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C37,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C38,0~10m,2.40,7.60,0.00,0.00,0.00,0.00
C38,10~20m,0.00,8.00,0.00,0.00,0.00,0.00
C38,20~30m,0.00,0.00,0.00,0.00,0.00,0.00
C38,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C38,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C38,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C38,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C38,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C38,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C38,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C38,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C39,0~10m,1.80,8.20,0.00,0.00,0.00,0.00
C39,10~20m,0.00,8.00,0.00,0.00,0.00,0.00
C39,20~30m,0.00,0.00,0.00,0.00,0.00,0.00
C39,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C39,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C39,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C39,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C39,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C39,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C39,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C39,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
C9,0~10m,2.20,7.80,0.00,0.00,0.00,0.00
C9,10~20m,0.00,8.00,0.00,0.00,0.00,0.00
C9,20~30m,0.00,0.00,0.00,0.00,0.00,0.00
C9,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
C9,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
C9,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
C9,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
C9,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
C9,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
C9,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
C9,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
CJ126,0~10m,0.00,0.00,0.00,0.00,0.00,0.00
CJ126,10~20m,0.00,0.00,0.00,0.00,0.00,0.00
CJ126,20~30m,0.00,0.00,0.00,0.00,0.00,0.00
CJ126,30~40m,0.00,0.00,0.00,0.00,0.00,0.00
CJ126,40~50m,0.00,0.00,0.00,0.00,0.00,0.00
CJ126,50~60m,0.00,0.00,0.00,0.00,0.00,0.00
CJ126,60~80m,0.00,0.00,0.00,0.00,0.00,0.00
CJ126,80~100m,0.00,0.00,0.00,0.00,0.00,0.00
CJ126,100~120m,0.00,0.00,0.00,0.00,0.00,0.00
CJ126,120~140m,0.00,0.00,0.00,0.00,0.00,0.00
CJ126,140~160m,0.00,0.00,0.00,0.00,0.00,0.00
孔号,原状样(<=30),原状样(>30),扰动样,标贯(<=20),标贯(>20<=50),标贯(>50),含水量,容重,液塑限,压缩,剪切,颗分
(2008-K-206)C1,0,0,0,0,0,0,0,0,0,0,0,0
(2008-K-206)C2,0,0,0,0,0,0,0,0,0,0,0,0
(2008-K-206)C3,0,0,0,0,0,0,0,0,0,0,0,0
(2008-K-206)C4,0,0,0,0,0,0,0,0,0,0,0,0
(2008-K-206)C5,0,0,0,0,0,0,0,0,0,0,0,0
(2008-K-206)C6,0,0,0,0,0,0,0,0,0,0,0,0
(2008-K-206)J1,3,0,1,0,0,0,4,3,4,3,3,0
(2008-K-206)J2,2,0,1,0,0,0,3,2,3,2,2,0
(2008-K-206)J3,3,0,1,0,0,0,4,3,4,3,2,0
(2008-K-206)J4,4,0,0,0,0,0,4,4,4,4,3,0
(2008-K-206)J5,3,0,0,0,0,0,3,3,3,3,3,0
(2008-K-206)S1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0,0,0,0,0
205,0,0,0,0,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0,0,0,0,0
208,0,0,0,0,0,0,0,0,0,0,0,0
209,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0,0,0
211,0,0,0,0,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0,0,0,0,0
213,0,0,0,0,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0,0,0,0,0
217,0,0,0,0,0,0,0,0,0,0,0,0
218,0,0,0,0,0,0,0,0,0,0,0,0
219,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0,0,0,0,0
221,0,0,0,0,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0,0,0,0,0
224,0,0,0,0,0,0,0,0,0,0,0,0
225,0,0,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,0,0,0
228,0,0,0,0,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0,0,0,0,0
233,0,0,0,0,0,0,0,0,0,0,0,0
234,0,0,0,0,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0,0,0,0,0
239,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0,0,0
241,0,0,0,0,0,0,0,0,0,0,0,0
242,0,0,0,0,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0,0,0,0,0
245,0,0,0,0,0,0,0,0,0,0,0,0
246,0,0,0,0,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0,0,0,0,0
248,0,0,0,0,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0,0,0,0,0
251,0,0,0,0,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,0,0
257,0,0,0,0,0,0,0,0,0,0,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0,0,0,0
263,0,0,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0,0,0
266,0,0,0,0,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,0,0,0,0,0,0,0,0,0,0
269,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0,0,0,0,0
271,0,0,0,0,0,0,0,0,0,0,0,0
272,0,0,0,0,0,0,0,0,0,0,0,0
273,0,0,0,0,0,0,0,0,0,0,0,0
274,0,0,0,0,0,0,0,0,0,0,0,0
275,0,0,0,0,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0,0,0,0,0
277,0,0,0,0,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0,0,0,0,0
279,0,0,0,0,0,0,0,0,0,0,0,0
280,0,0,0,0,0,0,0,0,0,0,0,0
281,0,0,0,0,0,0,0,0,0,0,0,0
282,0,0,0,0,0,0,0,0,0,0,0,0
283,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0,0,0,0,0
287,0,0,0,0,0,0,0,0,0,0,0,0
288,0,0,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0,0,0,0,0
291,0,0,0,0,0,0,0,0,0,0,0,0
292,0,0,0,0,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0,0,0,0,0
294,0,0,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0
51,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,0,0,0,0,0,0,0,0
54,0,0,0,0,0,0,0,0,0,0,0,0
55,0,0,0,0,0,0,0,0,0,0,0,0
56,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0,0,0,0,0,0
